group_sid,group_id,group_name,technique_id,technique_name,is_subtechnique
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,G0114,Chimera,T1588.002,Tool,True
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,G0131,Tonto Team,T1566.001,Spearphishing Attachment,True
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,G0027,Threat Group-3390,T1027.002,Software Packing,True
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,G0021,Molerats,T1059.007,JavaScript,True
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,G0096,APT41,T1003.001,LSASS Memory,True
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,G0050,APT32,T1016,System Network Configuration Discovery,False
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,G0082,APT38,T1218.001,Compiled HTML File,True
intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,G1011,EXOTIC LILY,T1589.002,Email Addresses,True
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,G0046,FIN7,T1059.003,Windows Command Shell,True
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,G0121,Sidewinder,T1566.001,Spearphishing Attachment,True
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,G0125,HAFNIUM,T1078.004,Cloud Accounts,True
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,G0060,BRONZE BUTLER,T1027.001,Binary Padding,True
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,G1039,RedCurl,T1218.011,Rundll32,True
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,G0032,Lazarus Group,T1529,System Shutdown/Reboot,False
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,G0108,Blue Mockingbird,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,G0054,Sowbug,T1135,Network Share Discovery,False
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,G1015,Scattered Spider,T1018,Remote System Discovery,False
intrusion-set--88b7dbc2-32d3-4e31-af2f-3fc24e1582d7,G0030,Lotus Blossom,T1560.001,Archive via Utility,True
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,G0035,Dragonfly,T1133,External Remote Services,False
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,G0022,APT3,T1547.001,Registry Run Keys / Startup Folder,True
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,G0069,MuddyWater,T1090.002,External Proxy,True
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,G0004,Ke3chang,T1071.001,Web Protocols,True
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,G1034,Daggerfly,T1136.001,Local Account,True
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,G1001,HEXANE,T1057,Process Discovery,False
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,G0082,APT38,T1562.001,Disable or Modify Tools,True
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,G0090,WIRTE,T1218.010,Regsvr32,True
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,G0121,Sidewinder,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,G0094,Kimsuky,T1583.006,Web Services,True
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,G1023,APT5,T1049,System Network Connections Discovery,False
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,G0091,Silence,T1070.004,File Deletion,True
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,G0047,Gamaredon Group,T1583.001,Domains,True
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,G0007,APT28,T1068,Exploitation for Privilege Escalation,False
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,G0061,FIN8,T1059.001,PowerShell,True
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,G0102,Wizard Spider,T1489,Service Stop,False
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,G0082,APT38,T1204.002,Malicious File,True
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,G0094,Kimsuky,T1593,Search Open Websites/Domains,False
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,G0077,Leafminer,T1059.007,JavaScript,True
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,G0065,Leviathan,T1041,Exfiltration Over C2 Channel,False
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,G0081,Tropic Trooper,T1082,System Information Discovery,False
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,G0064,APT33,T1059.001,PowerShell,True
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,G1039,RedCurl,T1087.002,Domain Account,True
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,G0035,Dragonfly,T1003.004,LSA Secrets,True
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,G1006,Earth Lusca,T1543.003,Windows Service,True
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,G0100,Inception,T1573.001,Symmetric Cryptography,True
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,G0049,OilRig,T1003.005,Cached Domain Credentials,True
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,G0049,OilRig,T1027.013,Encrypted/Encoded File,True
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,G1030,Agrius,T1570,Lateral Tool Transfer,False
intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93,G0135,BackdoorDiplomacy,T1049,System Network Connections Discovery,False
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,G0004,Ke3chang,T1059.003,Windows Command Shell,True
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,G0094,Kimsuky,T1083,File and Directory Discovery,False
intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,G1009,Moses Staff,T1105,Ingress Tool Transfer,False
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,G0081,Tropic Trooper,T1518.001,Security Software Discovery,True
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,G1023,APT5,T1078.002,Domain Accounts,True
intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8,G0038,Stealth Falcon,T1005,Data from Local System,False
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,G0012,Darkhotel,T1105,Ingress Tool Transfer,False
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,G0094,Kimsuky,T1564.003,Hidden Window,True
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,G1017,Volt Typhoon,T1105,Ingress Tool Transfer,False
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,G0092,TA505,T1566.001,Spearphishing Attachment,True
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,G0010,Turla,T1547.004,Winlogon Helper DLL,True
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,G1001,HEXANE,T1056.001,Keylogging,True
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,G0100,Inception,T1057,Process Discovery,False
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,G0090,WIRTE,T1105,Ingress Tool Transfer,False
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,G0140,LazyScripter,T1218.011,Rundll32,True
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,G0016,APT29,T1087.004,Cloud Account,True
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,G0037,FIN6,T1110.002,Password Cracking,True
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,G1046,Storm-1811,T1566.003,Spearphishing via Service,True
intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,G1009,Moses Staff,T1190,Exploit Public-Facing Application,False
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,G0125,HAFNIUM,T1083,File and Directory Discovery,False
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,G0047,Gamaredon Group,T1568.001,Fast Flux DNS,True
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,G1016,FIN13,T1560.001,Archive via Utility,True
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,G0126,Higaisa,T1036.004,Masquerade Task or Service,True
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,G0143,Aquatic Panda,T1082,System Information Discovery,False
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,G0128,ZIRCONIUM,T1068,Exploitation for Privilege Escalation,False
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,G0046,FIN7,T1566.001,Spearphishing Attachment,True
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,G1035,Winter Vivern,T1583.001,Domains,True
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,G0080,Cobalt Group,T1573.002,Asymmetric Cryptography,True
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,G0059,Magic Hound,T1482,Domain Trust Discovery,False
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,G1036,Moonstone Sleet,T1569.002,Service Execution,True
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,G1008,SideCopy,T1598.002,Spearphishing Attachment,True
intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,G0083,SilverTerrier,T1071.002,File Transfer Protocols,True
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,G1006,Earth Lusca,T1566.002,Spearphishing Link,True
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,G0067,APT37,T1566.001,Spearphishing Attachment,True
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,G0006,APT1,T1087.001,Local Account,True
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,G0012,Darkhotel,T1547.001,Registry Run Keys / Startup Folder,True
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,G0032,Lazarus Group,T1124,System Time Discovery,False
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,G0082,APT38,T1565.001,Stored Data Manipulation,True
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,G0007,APT28,T1137.002,Office Test,True
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,G0069,MuddyWater,T1204.002,Malicious File,True
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,G0035,Dragonfly,T1190,Exploit Public-Facing Application,False
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,G1017,Volt Typhoon,T1552,Unsecured Credentials,False
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,G0059,Magic Hound,T1589,Gather Victim Identity Information,False
intrusion-set--8b1e16f6-e7c8-4b7a-a5df-f81232c13e2f,G1021,Cinnamon Tempest,T1080,Taint Shared Content,False
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,G1006,Earth Lusca,T1560.001,Archive via Utility,True
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,G1043,BlackByte,T1567,Exfiltration Over Web Service,False
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,G0065,Leviathan,T1505.003,Web Shell,True
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,G1035,Winter Vivern,T1082,System Information Discovery,False
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,G0139,TeamTNT,T1071,Application Layer Protocol,False
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,G0096,APT41,T1213.003,Code Repositories,True
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,G0125,HAFNIUM,T1003.003,NTDS,True
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,G1013,Metador,T1588.002,Tool,True
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,G0027,Threat Group-3390,T1588.003,Code Signing Certificates,True
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,G0004,Ke3chang,T1078,Valid Accounts,False
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,G0019,Naikon,T1204.002,Malicious File,True
intrusion-set--13ef3485-70d2-4567-b934-0e83c1eafcf1,G1037,TA577,T1027.009,Embedded Payloads,True
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,G0064,APT33,T1547.001,Registry Run Keys / Startup Folder,True
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,G0040,Patchwork,T1548.002,Bypass User Account Control,True
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,G1004,LAPSUS$,T1003.003,NTDS,True
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,G0114,Chimera,T1567.002,Exfiltration to Cloud Storage,True
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,G0073,APT19,T1132.001,Standard Encoding,True
intrusion-set--b516b235-fc7d-4635-aca5-3d33312339c3,G1022,ToddyCat,T1047,Windows Management Instrumentation,False
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,G0069,MuddyWater,T1033,System Owner/User Discovery,False
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,G1035,Winter Vivern,T1059.003,Windows Command Shell,True
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,G0060,BRONZE BUTLER,T1547.001,Registry Run Keys / Startup Folder,True
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,G0082,APT38,T1005,Data from Local System,False
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,G1039,RedCurl,T1566.002,Spearphishing Link,True
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,G0128,ZIRCONIUM,T1218.007,Msiexec,True
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,G0037,FIN6,T1555,Credentials from Password Stores,False
intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656,G0041,Strider,T1564.005,Hidden File System,True
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,G0085,FIN4,T1071.001,Web Protocols,True
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,G0114,Chimera,T1070.006,Timestomp,True
intrusion-set--46bb06cb-f2d9-4b37-8c92-a27e224ad90d,G1024,Akira,T1133,External Remote Services,False
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,G0022,APT3,T1021.001,Remote Desktop Protocol,True
intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064,G0009,Deep Panda,T1047,Windows Management Instrumentation,False
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,G0032,Lazarus Group,T1036.004,Masquerade Task or Service,True
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,G1041,Sea Turtle,T1059.004,Unix Shell,True
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,G1046,Storm-1811,T1566.002,Spearphishing Link,True
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,G0121,Sidewinder,T1204.001,Malicious Link,True
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,G0125,HAFNIUM,T1098,Account Manipulation,False
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,G0035,Dragonfly,T1135,Network Share Discovery,False
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,G0047,Gamaredon Group,T1120,Peripheral Device Discovery,False
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,G0096,APT41,T1197,BITS Jobs,False
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,G1046,Storm-1811,T1087.002,Domain Account,True
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,G0117,Fox Kitten,T1021.001,Remote Desktop Protocol,True
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,G0007,APT28,T1528,Steal Application Access Token,False
intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a,G0052,CopyKittens,T1588.002,Tool,True
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,G0032,Lazarus Group,T1070.006,Timestomp,True
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,G0047,Gamaredon Group,T1041,Exfiltration Over C2 Channel,False
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,G0060,BRONZE BUTLER,T1059.001,PowerShell,True
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,G0126,Higaisa,T1016,System Network Configuration Discovery,False
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,G0129,Mustang Panda,T1059.001,PowerShell,True
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,G0131,Tonto Team,T1210,Exploitation of Remote Services,False
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,G1001,HEXANE,T1518,Software Discovery,False
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,G0049,OilRig,T1069.001,Local Groups,True
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,G0032,Lazarus Group,T1070.003,Clear Command History,True
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,T1585.002,Email Accounts,True
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,G0051,FIN10,T1078,Valid Accounts,False
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,G1044,APT42,T1573.002,Asymmetric Cryptography,True
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,G0064,APT33,T1078,Valid Accounts,False
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,G0010,Turla,T1553.006,Code Signing Policy Modification,True
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,G0059,Magic Hound,T1078.002,Domain Accounts,True
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,G0095,Machete,T1218.007,Msiexec,True
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,G1003,Ember Bear,T1203,Exploitation for Client Execution,False
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,G0010,Turla,T1566.002,Spearphishing Link,True
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,G0059,Magic Hound,T1566.003,Spearphishing via Service,True
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,G0117,Fox Kitten,T1102,Web Service,False
intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,G1012,CURIUM,T1566.001,Spearphishing Attachment,True
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,G0114,Chimera,T1018,Remote System Discovery,False
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,G0045,menuPass,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,G0019,Naikon,T1574.001,DLL,True
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,G0099,APT-C-36,T1059.005,Visual Basic,True
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,G1002,BITTER,T1203,Exploitation for Client Execution,False
intrusion-set--88b7dbc2-32d3-4e31-af2f-3fc24e1582d7,G0030,Lotus Blossom,T1046,Network Service Discovery,False
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,G1039,RedCurl,T1552.002,Credentials in Registry,True
intrusion-set--bf668120-e9a6-4017-a014-bfc0f5232656,G1026,Malteiro,T1555,Credentials from Password Stores,False
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,G0065,Leviathan,T1021.001,Remote Desktop Protocol,True
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,G0027,Threat Group-3390,T1047,Windows Management Instrumentation,False
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,G1015,Scattered Spider,T1567.002,Exfiltration to Cloud Storage,True
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,G0096,APT41,T1012,Query Registry,False
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,G1034,Daggerfly,T1553.002,Code Signing,True
intrusion-set--46bb06cb-f2d9-4b37-8c92-a27e224ad90d,G1024,Akira,T1027.001,Binary Padding,True
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,G1017,Volt Typhoon,T1078.002,Domain Accounts,True
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,G0117,Fox Kitten,T1039,Data from Network Shared Drive,False
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,G1033,Star Blizzard,T1114.003,Email Forwarding Rule,True
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,G0080,Cobalt Group,T1543.003,Windows Service,True
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,G0060,BRONZE BUTLER,T1059.003,Windows Command Shell,True
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,G0050,APT32,T1027.016,Junk Code Insertion,True
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,G1043,BlackByte,T1055,Process Injection,False
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,G1036,Moonstone Sleet,T1583.001,Domains,True
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,G1001,HEXANE,T1059.005,Visual Basic,True
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,G1002,BITTER,T1583.001,Domains,True
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,G1017,Volt Typhoon,T1005,Data from Local System,False
intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,G0029,Scarlet Mimic,T1036.002,Right-to-Left Override,True
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,G0142,Confucius,T1083,File and Directory Discovery,False
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,G1043,BlackByte,T1021.002,SMB/Windows Admin Shares,True
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,G0047,Gamaredon Group,T1053.005,Scheduled Task,True
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,G1039,RedCurl,T1070.004,File Deletion,True
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,G0034,Sandworm Team,T1102.002,Bidirectional Communication,True
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,G0081,Tropic Trooper,T1140,Deobfuscate/Decode Files or Information,False
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,G0007,APT28,T1110.003,Password Spraying,True
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,G0037,FIN6,T1095,Non-Application Layer Protocol,False
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,G0054,Sowbug,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,G0139,TeamTNT,T1098.004,SSH Authorized Keys,True
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,G0040,Patchwork,T1059.001,PowerShell,True
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,G0129,Mustang Panda,T1027.016,Junk Code Insertion,True
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,G0049,OilRig,T1552.001,Credentials In Files,True
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,G0004,Ke3chang,T1583.005,Botnet,True
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,G1047,Velvet Ant,T1078.003,Local Accounts,True
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,G0001,Axiom,T1566,Phishing,False
intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93,G0135,BackdoorDiplomacy,T1120,Peripheral Device Discovery,False
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,G1003,Ember Bear,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,G1016,FIN13,T1140,Deobfuscate/Decode Files or Information,False
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,G1043,BlackByte,T1078.002,Domain Accounts,True
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,G0087,APT39,T1036.005,Match Legitimate Resource Name or Location,True
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,G0007,APT28,T1204.001,Malicious Link,True
intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a,G1031,Saint Bear,T1562.001,Disable or Modify Tools,True
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,G1043,BlackByte,T1547.001,Registry Run Keys / Startup Folder,True
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,G0060,BRONZE BUTLER,T1105,Ingress Tool Transfer,False
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,G0092,TA505,T1106,Native API,False
intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648,G0026,APT18,T1071.001,Web Protocols,True
