file,group_name,group_id,score,matched_exact,matched_root_only
Mandiant-Fortinet-Zero-Day-Suspected-Chinese-Operation-03-16-202-d4d5053d,Putter Panda,G0024,1,,T1027.013 ()
Mandiant-Fortinet-Zero-Day-Suspected-Chinese-Operation-03-16-202-d4d5053d,Moafee,G0002,1,,T1027.001 (defense-evasion)
Mandiant-Fortinet-Zero-Day-Suspected-Chinese-Operation-03-16-202-d4d5053d,TA578,G1038,1,,T1059.007 (execution)
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,APT32,G0050,52,"T1003 (credential-access); T1018 (discovery); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1112 (defense-evasion); T1505.003 (persistence); T1570 (lateral-movement); T1583.001 (resource-development)","T1003.001 (credential-access); T1021.002 (lateral-movement); T1027.010 (); T1027.011 (); T1027.013 (); T1027.016 (); T1036 (defense-evasion); T1036.003 (defense-evasion); T1036.004 (defense-evasion); T1059 (execution); T1059.005 (execution); T1059.007 (execution); T1070.001 (defense-evasion); T1071.001 (command-and-control); T1071.003 (command-and-control); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1560 (collection); T1564.001 (defense-evasion); T1564.003 (defense-evasion); T1564.004 (defense-evasion); T1583.006 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Kimsuky,G0094,50,"T1036.005 (defense-evasion); T1041 (exfiltration); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1112 (defense-evasion); T1140 (defense-evasion); T1505.003 (persistence); T1560.001 (collection); T1564.002 (defense-evasion); T1583.001 (resource-development); T1587.001 (resource-development)","T1003.001 (credential-access); T1021.001 (lateral-movement); T1027 (defense-evasion); T1027.002 (defense-evasion); T1036.004 (defense-evasion); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1071.001 (command-and-control); T1071.002 (command-and-control); T1071.003 (command-and-control); T1074.001 (collection); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1114.002 (collection); T1114.003 (collection); T1136.001 (persistence); T1560.003 (collection); T1564.003 (defense-evasion); T1583 (resource-development); T1583.004 (resource-development); T1583.006 (resource-development); T1587 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Magic Hound,G0059,48,"T1018 (discovery); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1112 (defense-evasion); T1114 (collection); T1505.003 (persistence); T1560.001 (collection); T1570 (lateral-movement); T1583.001 (resource-development)","T1003.001 (credential-access); T1021.001 (lateral-movement); T1027.010 (); T1027.013 (); T1036.004 (defense-evasion); T1036.010 (); T1059.005 (execution); T1070.003 (defense-evasion); T1071 (command-and-control); T1071.001 (command-and-control); T1078.001 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.003 (discovery); T1114.001 (collection); T1114.002 (collection); T1136.001 (persistence); T1564.003 (defense-evasion); T1573 (command-and-control); T1583.006 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Lazarus Group,G0032,48,"T1027.009 (); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1132.001 (command-and-control); T1140 (defense-evasion); T1573.001 (command-and-control); T1583.001 (resource-development); T1587.001 (resource-development)","T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1021.004 (lateral-movement); T1027.007 (); T1027.013 (); T1036.003 (defense-evasion); T1036.004 (defense-evasion); T1059.005 (execution); T1070 (defense-evasion); T1070.003 (defense-evasion); T1071.001 (command-and-control); T1074.001 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1560 (collection); T1560.002 (collection); T1560.003 (collection); T1564.001 (defense-evasion); T1583.006 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Volt Typhoon,G1017,45,"T1018 (discovery); T1036.005 (defense-evasion); T1036.008 (); T1046 (discovery); T1047 (execution); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1074 (collection); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1112 (defense-evasion); T1140 (defense-evasion); T1505.003 (persistence); T1560.001 (collection); T1570 (lateral-movement); T1573.001 (command-and-control)","T1003.001 (credential-access); T1003.003 (credential-access); T1021.001 (lateral-movement); T1027.002 (defense-evasion); T1059.004 (execution); T1070.001 (defense-evasion); T1070.007 (); T1074.001 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1587.004 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Chimera,G0114,45,"T1018 (discovery); T1021.006 (lateral-movement); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.004 (command-and-control); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1560.001 (collection); T1570 (lateral-movement)","T1003.003 (credential-access); T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1027.010 (); T1070.001 (defense-evasion); T1071.001 (command-and-control); T1074.001 (collection); T1074.002 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1114.001 (collection); T1114.002 (collection); T1556.001 (credential-access, defense-evasion, persistence)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,OilRig,G0049,45,"T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071.004 (command-and-control); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1112 (defense-evasion); T1140 (defense-evasion); T1505.003 (persistence); T1583.001 (resource-development); T1587.001 (resource-development)","T1003.001 (credential-access); T1003.004 (credential-access); T1003.005 (credential-access); T1021.001 (lateral-movement); T1021.004 (lateral-movement); T1027.005 (defense-evasion); T1027.013 (); T1036 (defense-evasion); T1059 (execution); T1059.005 (execution); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1556.002 (credential-access, defense-evasion, persistence); T1573.002 (command-and-control)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,APT41,G0096,44,"T1018 (discovery); T1030 (exfiltration); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071.004 (command-and-control); T1087.002 (discovery); T1112 (defense-evasion); T1560.001 (collection); T1570 (lateral-movement)","T1003.001 (credential-access); T1003.002 (credential-access); T1003.003 (credential-access); T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1027 (defense-evasion); T1027.002 (defense-evasion); T1036.004 (defense-evasion); T1059.004 (execution); T1070.001 (defense-evasion); T1070.003 (defense-evasion); T1071.001 (command-and-control); T1071.002 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1136.001 (persistence)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Wizard Spider,G0102,42,"T1018 (discovery); T1021.006 (lateral-movement); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1074 (collection); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1112 (defense-evasion); T1136.002 (persistence); T1560.001 (collection); T1570 (lateral-movement)","T1003.001 (credential-access); T1003.002 (credential-access); T1003.003 (credential-access); T1021 (lateral-movement); T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1027.010 (); T1036.004 (defense-evasion); T1071.001 (command-and-control); T1074.001 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1136.001 (persistence)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Sandworm Team,G0034,42,"T1018 (discovery); T1036.005 (defense-evasion); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1070.004 (defense-evasion); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1132.001 (command-and-control); T1140 (defense-evasion); T1505.003 (persistence); T1570 (lateral-movement); T1583.001 (resource-development); T1587.001 (resource-development)","T1003.001 (credential-access); T1003.003 (credential-access); T1021.002 (lateral-movement); T1027 (defense-evasion); T1027.010 (); T1036 (defense-evasion); T1059.005 (execution); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.003 (discovery); T1583 (resource-development); T1583.004 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,APT28,G0007,42,T1003 (credential-access); T1030 (exfiltration); T1036.005 (defense-evasion); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1140 (defense-evasion); T1505.003 (persistence); T1560.001 (collection); T1573.001 (command-and-control); T1583.001 (resource-development),"T1003.001 (credential-access); T1003.003 (credential-access); T1021.002 (lateral-movement); T1027.013 (); T1036 (defense-evasion); T1070.001 (defense-evasion); T1071.001 (command-and-control); T1071.003 (command-and-control); T1074.001 (collection); T1074.002 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.004 (defense-evasion, initial-access, persistence, privilege-escalation); T1114.002 (collection); T1560 (collection); T1564.001 (defense-evasion); T1564.003 (defense-evasion); T1583.003 (resource-development); T1583.006 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,BlackByte,G1043,40,"T1003 (credential-access); T1018 (discovery); T1036.008 (); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.002 (discovery); T1112 (defense-evasion); T1136.002 (persistence); T1140 (defense-evasion); T1505.003 (persistence); T1570 (lateral-movement)","T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1560 (collection); T1583.003 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,FIN13,G1016,40,"T1021.006 (lateral-movement); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1087.002 (discovery); T1140 (defense-evasion); T1505.003 (persistence); T1560.001 (collection); T1587.001 (resource-development)","T1003.001 (credential-access); T1003.002 (credential-access); T1003.003 (credential-access); T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1021.004 (lateral-movement); T1036 (defense-evasion); T1036.004 (defense-evasion); T1059.005 (execution); T1071.001 (command-and-control); T1074.001 (collection); T1078.001 (defense-evasion, initial-access, persistence, privilege-escalation); T1087 (discovery); T1136.001 (persistence); T1556 (credential-access, defense-evasion, persistence); T1564.001 (defense-evasion)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,APT39,G0087,38,"T1003 (credential-access); T1018 (discovery); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1070.004 (defense-evasion); T1071.004 (command-and-control); T1140 (defense-evasion); T1505.003 (persistence); T1560.001 (collection)","T1003.001 (credential-access); T1021.001 (lateral-movement); T1021.002 (lateral-movement); T1021.004 (lateral-movement); T1027.002 (defense-evasion); T1027.013 (); T1059 (execution); T1059.005 (execution); T1059.006 (execution); T1059.010 (); T1071.001 (command-and-control); T1074.001 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1136.001 (persistence)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Threat Group-3390,G0027,38,T1018 (discovery); T1021.006 (lateral-movement); T1030 (exfiltration); T1046 (discovery); T1047 (execution); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1112 (defense-evasion); T1140 (defense-evasion); T1505.003 (persistence); T1583.001 (resource-development),"T1003.001 (credential-access); T1003.002 (credential-access); T1003.004 (credential-access); T1027.002 (defense-evasion); T1027.013 (); T1027.015 (); T1053.002 (execution, persistence, privilege-escalation); T1070.005 (defense-evasion); T1071.001 (command-and-control); T1074.001 (collection); T1074.002 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.001 (discovery); T1560.002 (collection)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,menuPass,G0045,37,"T1018 (discovery); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1087.002 (discovery); T1140 (defense-evasion); T1560.001 (collection); T1583.001 (resource-development)","T1003.002 (credential-access); T1003.003 (credential-access); T1003.004 (credential-access); T1021.001 (lateral-movement); T1021.004 (lateral-movement); T1027.013 (); T1036 (defense-evasion); T1036.003 (defense-evasion); T1070.003 (defense-evasion); T1074.001 (collection); T1074.002 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1560 (collection)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Ember Bear,G1003,35,"T1003 (credential-access); T1018 (discovery); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1070.004 (defense-evasion); T1071.004 (command-and-control); T1112 (defense-evasion); T1114 (collection); T1505.003 (persistence); T1570 (lateral-movement)","T1003.001 (credential-access); T1003.002 (credential-access); T1003.004 (credential-access); T1021 (lateral-movement); T1036 (defense-evasion); T1078.001 (defense-evasion, initial-access, persistence, privilege-escalation); T1560 (collection); T1583 (resource-development); T1583.003 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,Dragonfly,G0035,35,"T1018 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1087.002 (discovery); T1112 (defense-evasion); T1505.003 (persistence); T1564.002 (defense-evasion); T1583.001 (resource-development)","T1003.002 (credential-access); T1003.003 (credential-access); T1003.004 (credential-access); T1021.001 (lateral-movement); T1036.010 (); T1059 (execution); T1059.006 (execution); T1070.001 (defense-evasion); T1071.002 (command-and-control); T1074.001 (collection); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1114.002 (collection); T1136.001 (persistence); T1560 (collection); T1583.003 (resource-development)"
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,MuddyWater,G0069,34,"T1036.005 (defense-evasion); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1087.002 (discovery); T1132.001 (command-and-control); T1140 (defense-evasion); T1560.001 (collection); T1573.001 (command-and-control)",T1003.001 (credential-access); T1003.004 (credential-access); T1003.005 (credential-access); T1027.003 (defense-evasion); T1027.004 (defense-evasion); T1027.010 (); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1071.001 (command-and-control); T1074.001 (collection); T1583.006 (resource-development)
PaloAlto-NewToolSet-Organizations-in-Middle-East-Africa-and-US-1-e16339ec,APT29,G0016,34,"T1036.005 (defense-evasion); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1505.003 (persistence); T1587.001 (resource-development)","T1003.002 (credential-access); T1003.004 (credential-access); T1021.007 (); T1027.001 (defense-evasion); T1027.002 (defense-evasion); T1027.006 (); T1059.006 (execution); T1059.009 (); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.004 (defense-evasion, initial-access, persistence, privilege-escalation); T1087.004 (discovery); T1114.002 (collection); T1136.003 (persistence); T1556.007 (); T1573 (command-and-control); T1583.006 (resource-development); T1587.003 (resource-development)"
